TransactionID,OrderDate,DeliveryDate,SupplierName,SupplierCategory,Department,ItemDescription,Quantity,UnitPrice,TotalPrice,ContractReference,SavingsIdentified,SavingsRealized,PaymentTermsDays
TRX00738,08/05/2024,22/05/2024,Fuller-Hobbs,Logistics,IT,Cause Service/Product,6,£417.96,"£2,507.76",CON6046,167.94,156.56,60
TRX00739,29/07/2024,11/08/2024,"Schultz, Simpson and Martinez",IT Services,IT,Sit Service/Product,4,£439.71,"£1,758.84",CON2579,0,0,60
TRX00740,16/11/2024,01/12/2024,Ramirez PLC,Facilities Maintenance,Admin,Game Service/Product,8,£519.22,"£4,153.76",,415.08,127.53,30
TRX00741,13/04/2024,05/05/2024,Murphy-Young,IT Services,Admin,Would Service/Product,7,£528.92,"£3,702.44",CON9932,0,0,30
TRX00742,23/09/2024,03/10/2024,"Smith, Vaughn and Branch",Facilities Maintenance,HR,Reduce Service/Product,9,£251.92,"£2,267.28",CON1336,0,0,90
TRX00743,05/05/2024,04/06/2024,Christensen-Ryan,Medical Supplies,HR,Cell Service/Product,7,£927.67,"£6,493.69",,407.57,201.85,30
TRX00744,18/08/2023,10/09/2023,Smith PLC,Facilities Maintenance,IT,Upon Service/Product,8,£361.76,"£2,894.08",CON5239,0,0,30
TRX00745,21/01/2025,04/02/2025,Heath PLC,Consulting,HR,Spend Service/Product,6,£96.80,£580.80,,0,0,60
TRX00746,04/10/2024,20/10/2024,Smith and Sons,Office Equipment,IT,Trip Service/Product,5,£563.77,"£2,818.85",CON7348,0,0,30
TRX00747,22/02/2025,21/03/2025,Cervantes-Spears,Consulting,Finance,End Service/Product,1,£32.82,£32.82,CON9017,0,0,90
TRX00748,30/01/2025,17/02/2025,"Taylor, Franklin and English",Logistics,Operations,Example Service/Product,1,£70.60,£70.60,CON1151,0,0,60
TRX00749,02/11/2024,22/11/2024,"Murphy, Hall and Rogers",IT Services,HR,Consider Service/Product,2,£537.03,"£1,074.06",CON6003,0,0,90
TRX00750,13/06/2024,16/06/2024,Thomas-Day,Logistics,HR,Candidate Service/Product,8,£493.39,"£3,947.12",CON4459,0,0,30
TRX00751,08/08/2024,31/08/2024,Weaver Inc,Consulting,HR,Hit Service/Product,2,£369.91,£739.82,,0,0,30
TRX00752,08/05/2025,29/05/2025,Ball Ltd,IT Services,Admin,Debate Service/Product,3,£141.35,£424.05,CON1491,0,0,90
TRX00753,05/10/2023,09/10/2023,"Reynolds, Tran and Macdonald",Medical Supplies,IT,Study Service/Product,7,£16.83,£117.81,CON9510,21.89,9.15,90
TRX00754,09/03/2025,24/03/2025,"Arnold, Mcintosh and Marshall",Facilities Maintenance,Operations,Write Service/Product,8,£987.89,"£7,903.12",CON3379,0,0,60
TRX00755,28/04/2024,24/05/2024,Romero-Kelley,Medical Supplies,Finance,Very Service/Product,6,£665.94,"£3,995.64",CON3888,483.05,430.01,30
TRX00756,26/08/2024,16/09/2024,Wright-Rose,IT Services,HR,Collection Service/Product,9,£169.86,"£1,528.74",,298.65,164.31,30
TRX00757,23/05/2024,26/05/2024,Lambert Group,Consulting,IT,Free Service/Product,10,£262.02,"£2,620.20",,0,0,30
TRX00758,28/01/2025,26/02/2025,Lee-Mullins,Medical Supplies,IT,Here Service/Product,9,£321.49,"£2,893.41",CON9293,0,0,60
TRX00759,27/05/2025,06/06/2025,Hayes PLC,IT Services,Patient Care,Can Service/Product,5,£428.94,"£2,144.70",CON8361,0,0,30
TRX00760,15/11/2024,09/12/2024,Greer-Cole,Medical Supplies,Admin,Middle Service/Product,2,£493.61,£987.22,CON7518,0,0,90
TRX00761,23/10/2023,05/11/2023,Carlson-Nichols,IT Services,IT,Several Service/Product,2,£736.92,"£1,473.84",CON6912,293.29,106.73,60
TRX00762,04/08/2024,09/08/2024,Rogers-Scott,Consulting,Patient Care,Be Service/Product,9,£947.11,"£8,523.99",,0,0,30
TRX00763,17/11/2024,26/11/2024,"Cobb, Andrews and Higgins",Facilities Maintenance,IT,Body Service/Product,4,£294.50,"£1,178.00",,0,0,90
TRX00764,25/07/2023,10/08/2023,Johnson LLC,Consulting,Operations,Food Service/Product,10,£362.10,"£3,621.00",CON8880,0,0,90
TRX00765,22/12/2024,08/01/2025,Swanson PLC,IT Services,Patient Care,Bring Service/Product,4,£161.44,£645.76,CON2857,0,0,90
TRX00766,02/07/2025,17/07/2025,"Moss, Robertson and Clements",Office Equipment,Operations,Catch Service/Product,9,£510.46,"£4,594.14",CON6957,0,0,60
TRX00767,09/10/2024,06/11/2024,Perez Ltd,Facilities Maintenance,Patient Care,Visit Service/Product,6,£80.09,£480.54,CON3977,54.86,16.87,90
TRX00768,30/12/2023,02/01/2024,"Gilbert, Martinez and Hunt",IT Services,Operations,Trip Service/Product,2,£554.24,"£1,108.48",CON9445,0,0,30
TRX00769,13/03/2024,25/03/2024,Owens Inc,Facilities Maintenance,IT,Put Service/Product,3,£129.38,£388.14,CON4214,0,0,30
TRX00770,06/02/2024,25/02/2024,Cooper-Gibson,IT Services,Admin,Gun Service/Product,3,£281.40,£844.20,CON1328,60.94,22.93,30
TRX00771,09/09/2024,03/10/2024,Sanders and Sons,IT Services,IT,Assume Service/Product,3,£450.50,"£1,351.50",,0,0,60
TRX00772,31/10/2023,20/11/2023,Ponce PLC,IT Services,IT,When Service/Product,2,£94.09,£188.18,,0,0,60
TRX00773,23/02/2025,12/03/2025,Ramirez-Morgan,Medical Supplies,Operations,Guy Service/Product,1,£34.14,£34.14,,5.62,0.09,60
TRX00774,29/03/2024,07/04/2024,Elliott-Knapp,IT Services,Operations,Store Service/Product,9,£130.41,"£1,173.69",,0,0,30
TRX00775,16/08/2024,04/09/2024,Morrison Ltd,Medical Supplies,Operations,Cover Service/Product,4,£303.06,"£1,212.24",CON3708,0,0,90
TRX00776,07/04/2025,06/05/2025,"Bennett, Jackson and Johnson",Office Equipment,IT,Tree Service/Product,2,£774.72,"£1,549.44",,0,0,30
TRX00777,30/11/2024,05/12/2024,May-Palmer,Facilities Maintenance,Finance,Travel Service/Product,9,£720.55,"£6,484.95",CON9627,0,0,60
TRX00778,06/11/2024,19/11/2024,Blanchard-Payne,IT Services,Admin,Black Service/Product,9,£717.51,"£6,457.59",CON6081,0,0,60
TRX00779,12/09/2023,30/09/2023,Gray LLC,Medical Supplies,IT,They Service/Product,10,£272.83,"£2,728.30",CON8352,0,0,30
TRX00780,31/07/2024,20/08/2024,Hunt Group,Logistics,IT,Draw Service/Product,4,£822.56,"£3,290.24",,0,0,90
TRX00781,03/11/2024,11/11/2024,"Simmons, Hudson and Haney",IT Services,Finance,Environment Service/Product,9,£275.80,"£2,482.20",CON5680,0,0,30
TRX00782,14/10/2023,17/10/2023,White Group,IT Services,Admin,Nation Service/Product,10,£229.26,"£2,292.60",CON1916,0,0,90
TRX00783,07/02/2025,15/02/2025,Roberts-Rodriguez,Logistics,Admin,Read Service/Product,6,£731.54,"£4,389.24",CON4761,0,0,60
TRX00784,25/12/2024,07/01/2025,Davis-Stokes,Medical Supplies,IT,Should Service/Product,9,£540.27,"£4,862.43",CON7154,0,0,60
TRX00785,14/09/2023,22/09/2023,"Chapman, Jarvis and Sanford",Logistics,Patient Care,Trouble Service/Product,9,£850.91,"£7,658.19",CON8860,433.16,195.33,60
TRX00786,09/04/2024,18/04/2024,Moore Group,Medical Supplies,IT,Someone Service/Product,10,£816.30,"£8,163.00",CON8137,1155.26,816.67,60
TRX00787,24/10/2024,28/10/2024,Adkins-Murphy,IT Services,HR,Role Service/Product,9,£678.73,"£6,108.57",CON9649,0,0,30
TRX00788,30/10/2023,28/11/2023,"Brown, Lawrence and Sanchez",Logistics,Operations,Enough Service/Product,3,£365.32,"£1,095.96",CON3440,0,0,30
TRX00789,08/10/2024,30/10/2024,"Carpenter, Adams and Long",IT Services,Operations,Full Service/Product,2,£561.39,"£1,122.78",,0,0,30
TRX00790,31/07/2023,29/08/2023,"Campos, Lynch and Morris",Logistics,Admin,Later Service/Product,10,£253.62,"£2,536.20",CON3145,0,0,60
TRX00791,30/01/2024,18/02/2024,Jones Inc,Medical Supplies,Patient Care,Case Service/Product,4,£875.76,"£3,503.04",CON4536,0,0,90
TRX00792,27/01/2024,04/02/2024,Newman-Horton,Facilities Maintenance,Operations,Industry Service/Product,3,£329.97,£989.91,,129,10.52,60
TRX00793,10/10/2023,14/10/2023,"Nguyen, Rogers and Jones",Office Equipment,HR,Result Service/Product,8,£382.68,"£3,061.44",CON9282,240.8,238.22,60
TRX00794,28/09/2023,09/10/2023,Mccormick PLC,Logistics,IT,Over Service/Product,1,£768.92,£768.92,,0,0,30
TRX00795,27/12/2023,04/01/2024,Howell and Sons,Facilities Maintenance,Operations,Herself Service/Product,2,£349.92,£699.84,CON5879,0,0,60
TRX00796,23/06/2025,29/06/2025,Schmidt LLC,Facilities Maintenance,Operations,Head Service/Product,4,£666.48,"£2,665.92",,0,0,60
TRX00797,07/12/2023,14/12/2023,"Martin, King and Warren",Medical Supplies,Patient Care,Least Service/Product,5,£713.05,"£3,565.25",,0,0,90
TRX00798,17/04/2025,24/04/2025,Stevens-Barron,Office Equipment,Patient Care,Amount Service/Product,7,£808.61,"£5,660.27",,699.83,680.35,30
TRX00799,29/09/2024,12/10/2024,"Walker, Boyd and Galloway",Facilities Maintenance,Admin,Type Service/Product,2,£492.00,£984.00,,0,0,60
TRX00800,24/11/2023,08/12/2023,Herman Group,Logistics,IT,Relate Service/Product,7,£809.13,"£5,663.91",CON4597,0,0,60
TRX00801,20/06/2024,26/06/2024,Morris Ltd,Consulting,HR,Word Service/Product,7,£583.51,"£4,084.57",,659.95,396.23,90
TRX00802,17/08/2023,11/09/2023,"Hansen, Mccullough and Cooper",Medical Supplies,Patient Care,Identify Service/Product,3,£817.92,"£2,453.76",CON3613,0,0,90
TRX00803,26/07/2023,31/07/2023,Blake Group,Logistics,Patient Care,Somebody Service/Product,1,£126.59,£126.59,CON7713,0,0,60
TRX00804,19/05/2024,17/06/2024,Martinez Group,IT Services,Patient Care,Cold Service/Product,7,£173.85,"£1,216.95",,0,0,30
TRX00805,13/03/2025,30/03/2025,"Anderson, Weiss and Foster",Consulting,IT,Term Service/Product,6,£983.03,"£5,898.18",,0,0,30
TRX00806,10/03/2024,05/04/2024,Brown-Morrow,Medical Supplies,Admin,Several Service/Product,7,£319.98,"£2,239.86",,0,0,30
TRX00807,09/09/2024,02/10/2024,"Rangel, Blair and Greene",Office Equipment,Operations,Person Service/Product,7,£12.39,£86.73,CON6583,15.18,3.03,60
TRX00808,28/03/2025,06/04/2025,Rivera LLC,Facilities Maintenance,IT,More Service/Product,4,£55.89,£223.56,CON8216,0,0,60
TRX00809,22/07/2023,10/08/2023,Boyle and Sons,IT Services,Patient Care,Represent Service/Product,1,£435.25,£435.25,CON5343,41.48,29.81,60
TRX00810,20/08/2024,16/09/2024,Sheppard Inc,Medical Supplies,Finance,Reveal Service/Product,6,£707.04,"£4,242.24",CON4036,0,0,60
TRX00811,19/02/2024,15/03/2024,Howell PLC,Facilities Maintenance,Patient Care,Personal Service/Product,10,£483.86,"£4,838.60",CON5776,515.98,446.58,90
TRX00812,04/11/2023,08/11/2023,Fisher-Moss,IT Services,Finance,Become Service/Product,7,£405.39,"£2,837.73",CON1577,299.27,200.92,30
TRX00813,09/12/2024,24/12/2024,"Byrd, Evans and Lewis",Medical Supplies,Admin,Own Service/Product,8,£372.94,"£2,983.52",CON7702,427.54,255.07,60
TRX00814,02/03/2025,15/03/2025,Robinson Inc,Consulting,Finance,Certainly Service/Product,9,£796.40,"£7,167.60",CON4969,0,0,90
TRX00815,18/04/2025,11/05/2025,Hansen-Burgess,Logistics,Finance,Moment Service/Product,2,£872.21,"£1,744.42",,0,0,30
TRX00816,25/02/2024,26/03/2024,Stone-Lewis,IT Services,Finance,Bag Service/Product,10,£482.55,"£4,825.50",,0,0,30
TRX00817,07/05/2024,13/05/2024,"Allen, Johnson and Beard",Medical Supplies,Operations,Doctor Service/Product,10,£426.92,"£4,269.20",CON2358,749.98,2.09,60
TRX00818,08/06/2024,29/06/2024,Byrd Group,Medical Supplies,HR,Her Service/Product,5,£521.89,"£2,609.45",,0,0,90
TRX00819,29/01/2025,20/02/2025,Gregory Ltd,IT Services,Admin,Difficult Service/Product,10,£398.65,"£3,986.50",,771.37,90.68,90
TRX00820,04/10/2023,25/10/2023,Schneider-Heath,IT Services,Admin,Western Service/Product,1,£680.66,£680.66,,0,0,90
TRX00821,06/07/2024,16/07/2024,Smith LLC,IT Services,IT,Member Service/Product,8,£680.61,"£5,444.88",CON5731,277.91,149.49,30
TRX00822,22/12/2023,11/01/2024,"Day, Chapman and Buckley",Medical Supplies,Operations,Actually Service/Product,5,£621.37,"£3,106.85",CON3332,0,0,60
TRX00823,25/02/2024,13/03/2024,"Brewer, Peters and Downs",Office Equipment,Patient Care,All Service/Product,9,£84.16,£757.44,,109.21,61.36,30
TRX00824,27/01/2025,17/02/2025,Hall-Flores,Logistics,Patient Care,Though Service/Product,2,£392.79,£785.58,,82.02,7.17,60
TRX00825,14/09/2024,22/09/2024,Glass-Martin,Office Equipment,HR,Area Service/Product,5,£874.68,"£4,373.40",CON9266,0,0,90
TRX00826,05/10/2023,13/10/2023,"Miller, Johnson and Brooks",Medical Supplies,Operations,Set Service/Product,5,£870.41,"£4,352.05",CON1346,0,0,60
TRX00827,14/10/2024,28/10/2024,Lee-James,Office Equipment,Operations,Put Service/Product,1,£816.46,£816.46,,0,0,60
TRX00828,10/04/2024,01/05/2024,Bailey PLC,Medical Supplies,Finance,Catch Service/Product,10,£529.34,"£5,293.40",CON6148,591.51,229.44,60
TRX00829,14/07/2024,03/08/2024,Fernandez LLC,IT Services,Operations,Move Service/Product,9,£971.22,"£8,740.98",,0,0,30
TRX00830,11/07/2024,08/08/2024,Taylor LLC,Logistics,Admin,General Service/Product,8,£355.92,"£2,847.36",CON9205,0,0,90
TRX00831,14/10/2024,11/11/2024,"Walker, Alexander and Whitehead",Logistics,Finance,Coach Service/Product,10,£300.04,"£3,000.40",CON8758,0,0,60
TRX00832,17/11/2023,14/12/2023,Bailey and Sons,Consulting,Admin,When Service/Product,1,£567.12,£567.12,CON2547,103.38,16.78,90
TRX00833,10/06/2024,04/07/2024,Rodriguez-Welch,IT Services,Operations,Tonight Service/Product,6,£945.92,"£5,675.52",,1104.98,394.22,90
TRX00834,10/08/2024,06/09/2024,Little-Hicks,Medical Supplies,HR,Money Service/Product,9,£475.52,"£4,279.68",CON1596,0,0,90
TRX00835,10/03/2024,01/04/2024,"Cox, Perkins and Murray",Facilities Maintenance,HR,Company Service/Product,7,£424.04,"£2,968.28",CON8566,0,0,90
TRX00836,16/07/2024,11/08/2024,Washington-Mcdonald,IT Services,Patient Care,Ground Service/Product,1,£937.43,£937.43,CON9899,0,0,90
TRX00837,20/02/2025,11/03/2025,Perez-Flores,IT Services,Admin,Out Service/Product,4,£910.64,"£3,642.56",CON8541,0,0,90
TRX00838,22/07/2024,19/08/2024,Daniels-Gomez,IT Services,IT,Candidate Service/Product,5,£105.26,£526.30,CON1630,0,0,60
TRX00839,06/03/2025,21/03/2025,Rogers Group,Facilities Maintenance,HR,Through Service/Product,3,£175.49,£526.47,CON8419,40.29,25.35,60
TRX00840,28/10/2023,10/11/2023,"Campbell, Brown and Cox",IT Services,Admin,Job Service/Product,8,£561.71,"£4,493.68",,0,0,90
TRX00841,22/08/2024,08/09/2024,"Hoover, Hutchinson and Richardson",Medical Supplies,HR,Where Service/Product,6,£239.22,"£1,435.32",CON2544,0,0,60
TRX00842,14/08/2024,21/08/2024,Moore-Gonzales,Medical Supplies,Admin,Health Service/Product,9,£283.17,"£2,548.53",CON4514,0,0,30
TRX00843,20/10/2023,06/11/2023,Richardson PLC,Medical Supplies,Operations,Enough Service/Product,7,£913.07,"£6,391.49",,1093.79,1077.53,60
TRX00844,21/06/2024,01/07/2024,Brown-Silva,Logistics,Finance,Agreement Service/Product,2,£719.90,"£1,439.80",CON8439,0,0,30
TRX00845,08/03/2025,30/03/2025,"Wilson, Wright and Edwards",Office Equipment,Operations,Anything Service/Product,3,£462.84,"£1,388.52",CON1809,0,0,60
TRX00846,06/03/2025,16/03/2025,Lam-Romero,Medical Supplies,HR,Need Service/Product,5,£876.65,"£4,383.25",CON4264,243.74,90.17,30
TRX00847,30/07/2024,16/08/2024,Caldwell and Sons,Consulting,HR,Key Service/Product,8,£387.42,"£3,099.36",,509.25,490.63,30
TRX00848,13/01/2024,06/02/2024,Cabrera Inc,IT Services,HR,Form Service/Product,2,£934.70,"£1,869.40",CON9534,0,0,90
TRX00849,28/10/2023,15/11/2023,"Torres, Matthews and Nelson",Consulting,Admin,Begin Service/Product,2,£131.96,£263.92,CON7267,0,0,90
TRX00850,13/07/2024,20/07/2024,"Moore, Acosta and Young",Facilities Maintenance,Patient Care,Choice Service/Product,4,£957.59,"£3,830.36",CON7360,0,0,90
TRX00851,25/12/2023,21/01/2024,Mitchell-Marshall,Consulting,Admin,Rest Service/Product,8,£38.43,£307.44,CON8260,0,0,30
TRX00852,11/11/2024,14/11/2024,"Smith, Gonzalez and Scott",Office Equipment,HR,Floor Service/Product,3,£299.91,£899.73,CON9873,153.1,54.82,60
TRX00853,04/12/2023,16/12/2023,"Hamilton, Cox and Nash",Facilities Maintenance,IT,Just Service/Product,4,£62.54,£250.16,CON3931,43.85,24.01,90
TRX00854,13/10/2024,24/10/2024,Lloyd-Wood,Logistics,Patient Care,Sea Service/Product,8,£845.62,"£6,764.96",CON7199,572.49,295.34,60
TRX00855,11/06/2025,30/06/2025,Figueroa-Morales,Logistics,Finance,Probably Service/Product,8,£686.51,"£5,492.08",CON5599,0,0,30
TRX00856,27/04/2024,04/05/2024,"Roberts, Martin and Cline",IT Services,Finance,Financial Service/Product,9,£778.02,"£7,002.18",,0,0,30
TRX00857,24/06/2024,20/07/2024,"Collins, Smith and Hayes",IT Services,HR,Laugh Service/Product,6,£450.48,"£2,702.88",CON5164,411,205.96,60
TRX00858,17/07/2024,10/08/2024,Jensen-Terrell,Medical Supplies,IT,Door Service/Product,7,£122.82,£859.74,CON2640,0,0,60
TRX00859,11/09/2023,27/09/2023,"Dawson, Parker and Torres",Consulting,Operations,Score Service/Product,10,£138.84,"£1,388.40",CON7984,0,0,30
TRX00860,26/10/2023,17/11/2023,Peters and Sons,Facilities Maintenance,HR,Over Service/Product,2,£68.47,£136.94,CON2039,0,0,30
TRX00861,01/05/2025,05/05/2025,"Morgan, Graham and Dunlap",Logistics,Finance,Not Service/Product,10,£408.09,"£4,080.90",CON6306,520.76,360.43,30
TRX00862,15/12/2023,08/01/2024,"Gibbs, Lara and Gates",Medical Supplies,Operations,Phone Service/Product,7,£212.98,"£1,490.86",CON1429,0,0,30
TRX00863,03/02/2024,09/02/2024,Coleman-Burke,Office Equipment,Patient Care,Become Service/Product,3,£737.89,"£2,213.67",CON6027,205.48,109.24,90
TRX00864,31/07/2023,09/08/2023,Dean Group,Consulting,Finance,Old Service/Product,7,£521.34,"£3,649.38",CON7350,0,0,30
TRX00865,22/09/2024,26/09/2024,"Sellers, Thomas and Herrera",Facilities Maintenance,Admin,Upon Service/Product,7,£311.22,"£2,178.54",,0,0,30
TRX00866,16/05/2024,29/05/2024,Lynch PLC,IT Services,HR,High Service/Product,4,£599.27,"£2,397.08",CON3558,385.2,32.52,60
TRX00867,15/07/2024,02/08/2024,Brown-Williams,Facilities Maintenance,Finance,Treat Service/Product,7,£451.26,"£3,158.82",,172.43,78.06,90
TRX00868,18/05/2025,27/05/2025,Mann-Boyd,Consulting,Patient Care,Wait Service/Product,6,£427.58,"£2,565.48",CON2102,0,0,30
TRX00869,11/03/2025,06/04/2025,Clark-Williams,Medical Supplies,Operations,Hundred Service/Product,2,£205.61,£411.22,CON8744,0,0,30
TRX00870,31/10/2024,29/11/2024,"Young, Rogers and Jones",Logistics,Operations,Up Service/Product,8,£583.09,"£4,664.72",,0,0,30
TRX00871,21/07/2023,03/08/2023,Miller-Baldwin,Facilities Maintenance,Patient Care,Public Service/Product,7,£929.84,"£6,508.88",,0,0,60
TRX00872,10/06/2024,15/06/2024,"Perez, Shah and Woods",Consulting,Patient Care,Crime Service/Product,8,£962.34,"£7,698.72",,0,0,60
TRX00873,04/03/2024,01/04/2024,Brown-Hernandez,Office Equipment,HR,Group Service/Product,7,£199.03,"£1,393.21",CON1304,0,0,30
TRX00874,19/02/2024,25/02/2024,Wallace-Reynolds,Logistics,Operations,Myself Service/Product,2,£897.32,"£1,794.64",CON2324,195.14,73.91,90
TRX00875,19/06/2024,24/06/2024,Rodriguez PLC,Office Equipment,Operations,Strategy Service/Product,2,£29.00,£58.00,CON7742,6.44,1.48,60
TRX00876,15/07/2025,01/08/2025,"Gomez, Lawrence and Klein",Facilities Maintenance,Finance,Everyone Service/Product,8,£360.41,"£2,883.28",CON1813,353.7,8.14,90
TRX00877,16/11/2023,04/12/2023,Ortiz Inc,Office Equipment,Operations,Several Service/Product,5,£752.82,"£3,764.10",,0,0,90
TRX00878,28/01/2024,16/02/2024,Patel Group,Logistics,Operations,Republican Service/Product,3,£910.66,"£2,731.98",,0,0,90
TRX00879,02/11/2024,27/11/2024,"Hall, Morris and Soto",Logistics,IT,Popular Service/Product,2,£511.65,"£1,023.30",CON8712,170.24,34.33,30
TRX00880,01/12/2023,17/12/2023,"Wolfe, Fuller and Hunt",Office Equipment,IT,Each Service/Product,4,£462.25,"£1,849.00",,0,0,90
TRX00881,07/03/2024,24/03/2024,Ramirez-Pacheco,Facilities Maintenance,Finance,Form Service/Product,10,£876.46,"£8,764.60",CON8973,0,0,60
TRX00882,19/08/2024,23/08/2024,"Liu, Nguyen and Bradford",Logistics,Admin,Soldier Service/Product,4,£84.30,£337.20,CON6173,0,0,30
TRX00883,19/09/2023,29/09/2023,Huang-Hampton,Logistics,IT,Item Service/Product,3,£230.90,£692.70,,0,0,90
TRX00884,02/04/2024,08/04/2024,Michael-Chen,Medical Supplies,Finance,Great Service/Product,5,£472.86,"£2,364.30",,0,0,90
TRX00885,04/05/2025,26/05/2025,Campbell-Juarez,Consulting,Admin,Democratic Service/Product,1,£475.90,£475.90,CON8438,0,0,30
TRX00886,28/10/2023,17/11/2023,"Barnes, Brown and Lee",Consulting,Patient Care,Like Service/Product,3,£461.80,"£1,385.40",CON6155,194.07,54.02,30
TRX00887,22/07/2024,01/08/2024,Harris-Davidson,Logistics,IT,Job Service/Product,7,£126.83,£887.81,CON5637,0,0,30
TRX00888,23/08/2024,21/09/2024,Hernandez LLC,Medical Supplies,HR,By Service/Product,1,£782.96,£782.96,CON7345,0,0,90
TRX00889,01/10/2024,15/10/2024,Haley PLC,Medical Supplies,Finance,Compare Service/Product,10,£745.50,"£7,455.00",,0,0,60
TRX00890,15/12/2024,04/01/2025,Wong-Allen,Logistics,IT,Term Service/Product,3,£615.01,"£1,845.03",,0,0,90
TRX00891,07/06/2024,20/06/2024,"Chase, Rivera and Clark",Office Equipment,Patient Care,Person Service/Product,10,£930.87,"£9,308.70",CON2879,0,0,30
TRX00892,16/12/2023,31/12/2023,Schneider Group,IT Services,IT,Everyone Service/Product,9,£83.25,£749.25,CON8141,0,0,30
TRX00893,14/03/2024,24/03/2024,"Burnett, Parrish and Thompson",Logistics,Finance,Thank Service/Product,1,£912.85,£912.85,CON1713,0,0,90
TRX00894,12/09/2024,08/10/2024,"Nelson, Levine and Townsend",Medical Supplies,Patient Care,Fast Service/Product,9,£401.72,"£3,615.48",CON1589,0,0,60
TRX00895,11/10/2023,04/11/2023,Nicholson-Farmer,Consulting,IT,Quickly Service/Product,6,£560.97,"£3,365.82",CON7433,412.38,156.07,30
TRX00896,25/02/2024,13/03/2024,"Miles, Bailey and Robinson",Office Equipment,HR,Form Service/Product,6,£125.18,£751.08,,0,0,30
TRX00897,17/03/2024,23/03/2024,"Joseph, Burgess and Rivas",IT Services,Operations,Mention Service/Product,1,£944.38,£944.38,,0,0,90
TRX00898,20/05/2024,25/05/2024,Mcfarland-Gibson,IT Services,HR,Capital Service/Product,3,£793.83,"£2,381.49",CON2040,368.18,355.91,90
TRX00899,10/04/2024,24/04/2024,White Inc,Medical Supplies,Operations,Area Service/Product,5,£600.93,"£3,004.65",CON6995,0,0,60
TRX00900,19/12/2024,28/12/2024,Farrell Group,Office Equipment,Operations,Hear Service/Product,9,£519.96,"£4,679.64",,0,0,90
TRX00901,30/06/2025,10/07/2025,Haley and Sons,IT Services,Operations,Garden Service/Product,9,£302.29,"£2,720.61",CON7297,395.76,163.58,60
TRX00902,26/01/2024,29/01/2024,Smith Group,Office Equipment,IT,Close Service/Product,3,£182.68,£548.04,,0,0,90
TRX00903,21/03/2024,13/04/2024,Stone and Sons,Medical Supplies,Patient Care,Along Service/Product,3,£640.56,"£1,921.68",,0,0,90
TRX00904,16/10/2023,30/10/2023,"Fowler, Alvarez and Lindsey",Medical Supplies,Operations,Again Service/Product,9,£124.65,"£1,121.85",,0,0,90
TRX00905,02/11/2023,23/11/2023,Cruz-Garcia,Medical Supplies,Admin,Financial Service/Product,9,£557.31,"£5,015.79",CON5026,0,0,90
TRX00906,12/01/2024,30/01/2024,Miller Ltd,IT Services,IT,Soldier Service/Product,5,£818.35,"£4,091.75",,393.35,25.38,60
TRX00907,19/12/2024,30/12/2024,"Orozco, Baldwin and King",Logistics,HR,Audience Service/Product,6,£422.24,"£2,533.44",,0,0,60
TRX00908,04/07/2024,31/07/2024,"Moore, Reed and Phillips",Consulting,Operations,School Service/Product,6,£830.43,"£4,982.58",CON4028,0,0,30
TRX00909,25/04/2024,30/04/2024,"Decker, Morales and Orozco",Logistics,Patient Care,Decade Service/Product,6,£999.70,"£5,998.20",CON3370,1041.01,45.96,90
TRX00910,20/04/2025,27/04/2025,"Rodriguez, Brown and Chang",Facilities Maintenance,Operations,Nation Service/Product,6,£307.10,"£1,842.60",,270.17,236.63,90
TRX00911,07/02/2025,24/02/2025,Brown-Benson,IT Services,HR,Course Service/Product,8,£695.31,"£5,562.48",CON8144,0,0,30
TRX00912,01/08/2024,31/08/2024,Medina-Coleman,IT Services,Operations,Knowledge Service/Product,1,£894.62,£894.62,CON2593,0,0,30
TRX00913,13/02/2024,01/03/2024,Larson-Ferguson,Facilities Maintenance,Finance,Field Service/Product,4,£516.78,"£2,067.12",CON1660,0,0,60
TRX00914,03/12/2024,16/12/2024,"Cross, Roth and Morgan",Facilities Maintenance,Finance,Teach Service/Product,5,£970.14,"£4,850.70",CON5115,0,0,90
TRX00915,15/01/2024,29/01/2024,"Colon, Valencia and Bryant",IT Services,Operations,Movement Service/Product,4,£754.83,"£3,019.32",CON9018,0,0,60
TRX00916,01/03/2025,17/03/2025,Miller-Barrett,Medical Supplies,Patient Care,Not Service/Product,10,£857.44,"£8,574.40",,1679.66,716.3,60
TRX00917,15/05/2025,31/05/2025,"Porter, English and Weeks",Office Equipment,IT,Program Service/Product,2,£700.49,"£1,400.98",CON6734,0,0,90
TRX00918,09/10/2024,17/10/2024,Dorsey Inc,Consulting,HR,Cover Service/Product,2,£141.61,£283.22,CON5284,0,0,30
TRX00919,12/04/2024,19/04/2024,"Sanchez, Whitney and Wood",IT Services,Admin,Senior Service/Product,9,£912.37,"£8,211.33",CON9244,0,0,30
TRX00920,16/05/2024,12/06/2024,Hayes Ltd,Consulting,Admin,Ball Service/Product,8,£171.57,"£1,372.56",CON9434,81.82,54.54,30
TRX00921,04/05/2024,20/05/2024,"Carlson, Floyd and Gray",Logistics,Patient Care,Attorney Service/Product,7,£73.52,£514.64,CON4728,0,0,90
TRX00922,18/03/2025,14/04/2025,Reed-Romero,Facilities Maintenance,Patient Care,Eat Service/Product,10,£205.56,"£2,055.60",CON8660,314.52,24.08,60
